household_id,year,month,bill_amount,estimated_kwh,total_duration_hours,total_power_watt,active_device_count
87,2024,3,769087.21,758.599,9.64,2538.94,14
87,2024,4,645406.56,248.463,4.98,1663.66,8
87,2024,5,639984.44,381.801,9.6,1283.57,9
87,2024,6,576705.97,363.564,6.73,1801.14,9
87,2024,7,525830.83,282.355,9.81,928.11,5
87,2024,8,497292.3,131.468,4.1,1034.17,8
87,2024,9,677272.98,832.761,6.89,4026.91,21
87,2024,10,432461.71,75.788,3.14,779.69,8
87,2024,11,431596.85,399.213,8.28,1606.54,9
87,2024,12,798656.0,909.849,5.5,5332.16,21
87,2025,1,728371.59,437.393,7.5,1880.85,15
87,2025,2,876967.0,667.744,5.78,4128.31,17
87,2025,3,608723.41,145.461,4.13,1137.37,12
87,2025,4,707358.93,516.392,4.49,3837.77,15
87,2025,5,650848.68,358.893,7.06,1640.89,14
87,2025,6,594288.13,411.771,8.06,1702.64,15
87,2025,7,545430.38,301.853,8.65,1125.46,9
87,2025,8,587768.96,491.593,5.52,2870.66,12
87,2025,9,545424.21,354.424,3.22,3666.16,19
87,2025,10,649136.18,745.727,6.56,3665.5,20
87,2025,11,538683.82,238.727,7.47,1064.8,6
87,2025,12,510329.72,375.038,5.48,2206.05,9
88,2024,1,661489.85,617.982,9.68,2059.91,8
88,2024,2,501417.25,160.772,4.93,1125.6,6
88,2024,3,516245.53,374.096,9.43,1279.12,12
88,2024,4,384087.31,154.62,4.02,1281.23,13
88,2024,5,465896.93,374.598,7.72,1564.9,9
88,2024,6,457960.71,299.854,7.38,1354.81,15
88,2024,7,433254.25,296.676,3.53,2711.25,12
88,2024,8,465654.33,326.928,5.92,1780.21,9
88,2024,9,351312.1,148.488,7.78,636.47,6
88,2024,10,401168.06,311.503,3.44,2917.07,14
88,2024,11,637203.29,777.919,5.28,4908.6,21
88,2024,12,609310.5,471.322,8.07,1883.83,18
88,2025,1,578489.28,334.528,6.39,1687.95,10
88,2025,2,729214.63,601.093,6.79,3163.23,15
88,2025,3,572631.5,159.79,4.28,1204.53,8
88,2025,4,849617.23,829.267,9.87,2800.75,16
88,2025,5,658285.38,251.139,4.64,1745.61,9
88,2025,6,526891.15,137.359,3.5,1309.29,16
88,2025,7,513866.53,316.812,9.65,1059.25,5
88,2025,8,407343.22,204.557,4.57,1442.9,7
88,2025,9,594370.12,781.773,9.78,2664.29,12
88,2025,10,564612.55,308.325,3.17,3137.03,16
88,2025,11,575290.94,483.534,8.07,1997.56,15
88,2025,12,562913.24,412.848,9.04,1472.47,15
89,2024,1,489506.44,405.391,8.95,1461.45,9
89,2024,2,584465.34,420.039,9.0,1609.73,8
89,2024,3,672632.04,531.591,5.77,2971.33,12
89,2024,4,490314.32,169.147,8.84,637.57,5
89,2024,5,726968.67,684.698,9.47,2333.15,9
89,2024,6,1302545.6,1519.414,9.5,5333.93,21
89,2024,7,1163028.75,639.106,7.9,2608.4,14
89,2024,8,827634.67,108.85,3.19,1099.18,6
89,2024,9,759678.53,327.937,9.0,1214.82,15
89,2024,10,515797.94,142.993,6.14,751.82,7
89,2024,11,554613.5,487.844,5.68,2863.16,16
89,2024,12,458587.37,75.729,4.54,537.84,5
89,2025,1,380039.85,166.471,5.15,1042.89,8
89,2025,2,917811.04,1235.328,8.53,5173.26,21
89,2025,3,946377.53,812.476,8.59,3051.22,13
89,2025,4,702930.78,151.779,3.6,1403.94,11
89,2025,5,603764.92,305.733,6.37,1547.25,6
89,2025,6,689423.28,536.864,4.68,3822.38,17
89,2025,7,691914.31,397.259,5.64,2273.23,17
89,2025,8,620890.5,414.792,7.13,1877.09,20
89,2025,9,579035.97,391.839,6.57,1987.12,10
89,2025,10,801241.81,785.261,8.62,2937.14,15
89,2025,11,839268.6,571.944,3.93,4847.74,21
89,2025,12,658811.63,268.315,3.14,2755.34,20
90,2024,1,401711.07,68.496,4.71,468.84,5
90,2024,2,463354.27,404.247,5.04,2763.81,13
90,2024,3,830618.36,1009.068,7.85,4144.41,21
90,2024,4,821777.57,465.187,8.05,1925.89,9
90,2024,5,661590.17,190.95,7.6,810.22,8
90,2024,6,440854.27,134.106,6.62,675.52,6
90,2024,7,338018.23,163.19,4.5,1169.52,6
90,2024,8,441837.26,455.231,4.66,3152.89,13
90,2024,9,476953.38,473.598,7.26,2175.22,19
90,2024,10,383262.22,81.692,5.83,452.35,5
90,2024,11,392519.68,232.148,4.57,1693.13,8
90,2024,12,428943.01,272.246,6.09,1443.15,16
90,2025,1,405022.59,243.685,3.39,2319.94,12
90,2025,2,303348.69,79.329,3.04,932.81,11
90,2025,3,676080.45,866.827,6.74,4150.86,17
90,2025,4,731195.03,446.9,9.37,1590.39,18
90,2025,5,799544.48,505.504,4.57,3567.17,16
90,2025,6,674762.2,278.037,3.06,3027.95,13
90,2025,7,617962.65,338.088,7.16,1522.33,6
90,2025,8,650443.65,513.721,4.47,3706.9,19
90,2025,9,531965.48,187.921,3.25,1925.62,13
90,2025,10,480245.43,202.943,4.11,1593.57,11
90,2025,11,713742.62,794.704,6.63,3995.71,21
90,2025,12,598057.72,288.522,3.42,2721.74,16
91,2024,1,466147.92,400.225,4.16,3101.1,14
91,2024,2,393247.63,250.855,7.6,1138.71,5
91,2024,3,657931.31,705.779,9.03,2520.24,11
91,2024,4,538183.01,156.296,3.86,1350.23,11
91,2024,5,770176.47,662.641,8.24,2594.68,11
91,2024,6,729359.64,412.496,7.02,1957.79,8
91,2024,7,878132.95,774.388,8.78,2846.4,16
91,2024,8,1102662.84,1199.087,9.45,4094.55,20
91,2024,9,987159.94,551.164,7.19,2553.77,15
91,2024,10,999538.26,611.528,5.23,3770.34,17
91,2024,11,855066.41,481.149,4.77,3363.13,14
91,2024,12,772699.53,497.295,5.89,2723.51,15
91,2025,1,796777.19,508.49,7.16,2289.75,13
91,2025,2,750698.74,436.894,7.65,2039.23,8
91,2025,3,654436.77,270.195,7.77,1122.43,12
91,2025,4,684262.41,467.754,5.04,3093.82,13
91,2025,5,995751.91,1017.428,9.32,3520.72,17
91,2025,6,912379.23,510.399,5.16,3296.67,18
91,2025,7,926175.09,657.4,6.84,3099.42,16
91,2025,8,802478.06,404.915,6.41,2039.21,9
91,2025,9,651552.46,153.13,6.12,833.43,8
91,2025,10,609476.82,339.708,4.0,2738.45,17
91,2025,11,586689.33,454.011,7.34,2061.07,14
91,2025,12,419120.65,119.138,3.66,1050.49,5
92,2024,1,850544.4,1143.966,8.88,4154.15,20
92,2024,2,614149.2,70.066,3.08,783.53,6
92,2024,3,1325537.65,1451.151,8.82,5304.88,21
92,2024,4,957614.36,318.281,5.04,2104.13,15
92,2024,5,804661.29,355.75,6.13,1872.92,13
92,2024,6,665078.2,196.815,6.37,1030.5,7
92,2024,7,530254.6,192.676,5.13,1212.37,14
92,2024,8,429016.32,271.234,4.27,2050.26,8
92,2024,9,361656.74,65.379,4.13,527.44,6
92,2024,10,563181.08,669.256,8.55,2526.12,13
92,2024,11,502067.52,326.526,5.18,2100.08,16
92,2024,12,424249.29,212.413,9.48,722.8,7
92,2025,1,495038.33,376.554,8.26,1470.68,8
92,2025,2,959435.48,1117.006,9.59,4158.46,16
92,2025,3,738676.12,271.832,3.1,2824.48,16
92,2025,4,757657.66,479.184,7.45,2142.8,13
92,2025,5,504676.53,39.333,3.16,401.15,5
92,2025,6,547085.41,467.139,4.21,3697.68,16
92,2025,7,990995.44,1233.973,9.19,4333.49,17
92,2025,8,831296.13,342.109,7.01,1575.21,17
92,2025,9,601642.59,120.878,3.74,1077.51,9
92,2025,10,683484.89,761.678,8.6,2856.64,21
92,2025,11,564373.4,241.648,8.03,1003.53,9
92,2025,12,475135.62,205.464,3.93,1688.18,14
93,2024,1,591626.37,411.751,4.14,3210.27,14
93,2024,2,442118.93,185.294,4.05,1577.76,16
93,2024,3,371218.88,262.651,9.79,865.17,10
93,2024,4,873480.32,1029.813,8.4,4087.91,16
93,2024,5,766233.71,387.202,5.29,2361.95,18
93,2024,6,737138.94,389.87,5.61,2315.33,16
93,2024,7,599202.4,184.377,6.05,982.69,12
93,2024,8,583169.45,492.084,5.19,3060.52,19
93,2024,9,440146.72,127.827,4.14,1028.06,10
93,2024,10,369547.0,180.541,3.87,1506.16,6
93,2024,11,665959.67,804.053,8.91,3006.88,18
93,2024,12,545670.95,306.929,7.77,1274.35,6
93,2025,1,697928.61,744.125,5.25,4571.41,20
93,2025,2,515142.54,105.257,3.06,1228.75,5
93,2025,3,780527.9,810.604,9.28,2816.87,17
93,2025,4,730662.06,369.971,5.38,2291.88,16
93,2025,5,657749.09,320.453,4.03,2568.08,12
93,2025,6,543073.94,199.416,3.75,1770.58,10
93,2025,7,562147.02,360.564,4.03,2888.41,12
93,2025,8,630043.59,610.843,4.33,4554.86,19
93,2025,9,529936.62,340.907,4.88,2330.09,11
93,2025,10,407634.73,158.408,4.49,1138.38,6
93,2025,11,541009.65,511.276,5.44,3134.24,17
93,2025,12,392949.62,178.706,3.83,1504.47,6
94,2024,1,252023.23,259.471,7.78,1076.22,11
94,2024,2,702557.22,959.366,8.39,3945.0,20
94,2024,3,741556.1,557.9,6.58,2734.75,15
94,2024,4,599398.08,212.631,3.06,2312.47,16
94,2024,5,520800.31,222.215,6.94,1033.63,5
94,2024,6,523435.96,300.531,7.89,1269.79,14
94,2024,7,765662.61,788.34,8.18,3109.93,15
94,2024,8,573447.34,159.367,3.44,1493.18,16
94,2024,9,612955.65,414.5,4.93,2804.95,20
94,2024,10,602535.79,442.88,5.81,2459.99,17
94,2024,11,517133.22,197.476,5.2,1267.0,9
94,2024,12,392514.57,136.55,3.26,1350.1,9
94,2025,1,380590.12,236.316,5.21,1462.97,6
94,2025,2,671229.7,828.697,5.88,5037.44,21
94,2025,3,618197.26,381.945,3.47,3555.36,14
94,2025,4,716876.95,562.634,6.31,2971.28,19
94,2025,5,909223.42,798.834,8.96,2875.22,14
94,2025,6,692085.03,107.64,3.94,910.56,8
94,2025,7,898237.2,736.328,7.7,3085.09,12
94,2025,8,660574.63,171.72,4.4,1259.89,5
94,2025,9,503139.88,158.16,3.88,1358.59,8
94,2025,10,670577.38,782.505,5.43,4645.57,20
94,2025,11,666416.59,398.53,7.08,1875.87,12
94,2025,12,787789.21,685.167,6.84,3229.54,17
95,2024,1,366734.66,301.605,3.92,2478.93,12
95,2024,2,490785.33,371.325,9.99,1281.28,7
95,2024,3,679296.72,574.632,9.82,1887.65,11
95,2024,4,614680.85,239.365,4.57,1746.78,10
95,2024,5,512670.36,214.78,4.35,1592.0,13
95,2024,6,446228.98,200.368,8.92,749.07,5
95,2024,7,689605.78,721.439,7.23,3219.19,13
95,2024,8,702980.66,435.566,8.4,1671.85,8
95,2024,9,887662.4,840.548,8.87,3160.21,21
95,2024,10,934016.24,828.824,8.8,3038.45,21
95,2024,11,849502.63,363.509,6.3,1922.88,9
95,2024,12,932077.53,665.58,7.72,2781.49,14
95,2025,1,752342.69,386.469,7.76,1607.06,14
95,2025,2,811399.51,527.497,6.05,3116.24,14
95,2025,3,558081.22,146.787,3.78,1252.79,15
95,2025,4,560142.81,366.817,6.96,1757.18,8
95,2025,5,667621.39,642.278,7.3,2838.14,14
95,2025,6,594561.49,168.201,5.16,1087.08,5
95,2025,7,681206.34,470.78,7.78,1951.37,17
95,2025,8,622189.63,297.599,7.53,1275.44,7
95,2025,9,796015.44,752.39,8.63,2904.54,12
95,2025,10,677733.76,413.781,7.09,1881.8,11
95,2025,11,664119.1,528.219,6.55,2689.21,21
95,2025,12,710369.91,444.161,5.17,2772.56,16
96,2024,1,407139.57,575.751,4.2,4421.47,21
96,2024,2,308638.97,135.288,7.32,637.65,5
96,2024,3,458559.47,530.004,7.28,2349.82,15
96,2024,4,554298.82,456.719,6.46,2356.43,18
96,2024,5,575408.42,406.896,5.95,2207.11,9
96,2024,6,987432.6,1135.284,7.33,5161.62,20
96,2024,7,760327.11,156.994,3.33,1521.36,16
96,2024,8,1014781.96,1211.667,8.53,4581.89,19
96,2024,9,807417.67,310.057,4.22,2448.27,14
96,2024,10,1031374.56,1086.824,7.63,4593.25,18
96,2024,11,987883.62,682.161,5.69,3998.21,17
96,2024,12,732664.16,163.409,4.65,1133.42,9
96,2025,1,619189.3,260.71,3.47,2425.29,16
96,2025,2,766028.58,569.574,9.27,2193.67,19
96,2025,3,684609.34,323.199,4.83,2158.52,11
96,2025,4,735165.1,497.187,9.95,1664.88,18
96,2025,5,993715.06,755.872,6.07,4016.25,16
96,2025,6,870839.33,402.273,7.87,1703.38,12
96,2025,7,630592.22,93.061,4.2,715.22,8
96,2025,8,637170.81,522.124,7.09,2376.98,11
96,2025,9,685002.11,637.05,8.48,2504.43,14
96,2025,10,683659.42,575.4,4.2,4418.11,18
96,2025,11,768944.16,634.252,9.35,2262.29,9
96,2025,12,840459.1,717.786,9.27,2497.04,15
97,2024,1,425232.05,251.271,7.87,1030.01,6
97,2024,2,379455.52,149.136,4.1,1254.45,6
97,2024,3,478842.48,416.882,9.7,1386.66,8
97,2024,4,603824.17,494.359,8.41,1959.29,18
97,2024,5,543700.51,290.344,6.89,1358.43,9
97,2024,6,575357.9,473.012,9.5,1660.19,14
97,2024,7,483508.87,230.013,3.51,2113.01,14
97,2024,8,639492.08,577.661,6.63,2810.53,20
97,2024,9,612491.33,319.128,4.22,2520.22,16
97,2024,10,769982.41,805.865,6.98,3722.95,15
97,2024,11,825826.49,580.589,7.74,2499.57,11
97,2024,12,631644.17,156.326,3.61,1397.65,11
97,2025,1,636269.03,337.537,6.02,1809.3,11
97,2025,2,594428.18,368.668,3.97,3314.61,13
97,2025,3,512971.72,284.049,6.0,1527.49,8
97,2025,4,534768.61,412.137,6.31,2178.03,18
97,2025,5,670089.86,490.556,9.12,1734.85,8
97,2025,6,590974.42,290.169,5.61,1723.03,17
97,2025,7,572775.65,331.601,4.36,2452.75,21
97,2025,8,632079.32,583.475,5.65,3332.61,18
97,2025,9,681885.97,549.325,6.4,2859.66,13
97,2025,10,797145.77,776.028,6.48,3865.24,21
97,2025,11,886188.69,865.019,7.25,3976.64,17
97,2025,12,782396.49,357.337,7.44,1549.13,6
98,2024,1,495196.48,171.604,5.17,1071.61,6
98,2024,2,1057111.19,1264.07,9.84,4430.04,20
98,2024,3,1033136.08,683.441,4.86,4538.74,20
98,2024,4,976346.2,543.868,8.72,2079.96,13
98,2024,5,1223157.86,1007.05,8.32,3906.71,19
98,2024,6,923826.61,221.691,7.91,933.89,9
98,2024,7,739006.75,362.046,5.06,2305.95,12
98,2024,8,519249.78,106.752,4.37,787.73,8
98,2024,9,491775.52,316.901,7.02,1504.77,6
98,2024,10,451636.93,308.091,6.0,1657.1,17
98,2024,11,661555.19,715.56,7.89,3024.94,13
98,2024,12,889672.53,842.211,6.36,4269.44,18
98,2025,1,830053.55,437.536,3.78,3735.78,17
98,2025,2,812072.98,476.27,8.93,1904.82,8
98,2025,3,690016.71,238.851,4.27,1804.83,9
98,2025,4,642414.16,282.723,7.52,1253.39,7
98,2025,5,669328.77,422.613,4.23,3221.48,19
98,2025,6,693644.53,516.127,8.37,2056.47,12
98,2025,7,449147.96,65.492,3.24,651.45,5
98,2025,8,534030.36,453.093,8.04,1818.14,7
98,2025,9,451356.92,118.287,3.25,1214.32,7
98,2025,10,510812.47,489.542,6.24,2528.99,20
98,2025,11,458836.01,213.007,9.59,740.56,5
98,2025,12,861086.38,1007.582,8.41,3864.76,17
99,2024,1,543871.89,314.824,5.19,1956.66,18
99,2024,2,543957.46,293.358,7.51,1346.37,12
99,2024,3,956870.49,1212.787,9.3,4205.2,17
99,2024,4,867621.9,405.441,8.76,1542.22,13
99,2024,5,929096.43,587.542,8.61,2202.54,14
99,2024,6,711013.65,216.294,5.96,1209.71,9
99,2024,7,609742.76,282.133,6.34,1436.44,6
99,2024,8,608071.65,373.16,7.35,1636.97,10
99,2024,9,477892.84,171.465,3.21,1779.66,17
99,2024,10,738149.01,796.674,6.66,3857.85,17
99,2024,11,552175.11,191.823,5.15,1242.78,11
99,2024,12,477207.84,202.558,4.75,1376.53,14
99,2025,1,490947.03,318.103,5.04,2037.29,11
99,2025,2,616033.47,557.225,5.72,3477.9,14
99,2025,3,418324.3,53.328,3.5,491.3,5
99,2025,4,502573.75,336.229,5.49,2043.2,16
99,2025,5,388815.84,169.922,4.97,1101.85,7
99,2025,6,412521.65,305.255,7.28,1398.0,8
99,2025,7,504507.33,395.092,7.79,1635.85,12
99,2025,8,382085.24,175.777,7.98,710.51,5
99,2025,9,411133.11,247.141,4.71,1749.19,9
99,2025,10,733458.81,1077.712,7.95,4374.86,18
99,2025,11,622071.14,345.51,5.94,1937.72,12
99,2025,12,674998.37,477.479,4.91,3136.59,13
100,2024,1,414992.26,272.053,8.34,1052.69,7
100,2024,2,443269.92,327.484,4.87,2317.24,13
100,2024,3,472579.66,391.256,6.18,2041.33,8
100,2024,4,621084.36,608.013,9.97,2032.94,16
100,2024,5,762793.71,662.346,8.46,2526.64,18
100,2024,6,811891.22,433.325,4.61,3134.29,13
100,2024,7,597524.07,99.415,5.04,636.11,7
100,2024,8,612879.56,434.01,7.78,1798.42,11
100,2024,9,424556.73,94.075,3.73,840.98,10
100,2024,10,526159.66,509.584,6.34,2593.14,17
100,2024,11,558159.81,372.409,8.67,1432.4,17
100,2024,12,739009.58,705.863,7.6,2996.37,16
100,2025,1,622247.26,249.065,7.32,1097.66,7
100,2025,2,881659.53,778.356,7.57,3672.12,21
100,2025,3,838052.36,434.544,6.9,2030.14,18
100,2025,4,696270.53,208.72,4.8,1447.94,10
100,2025,5,567407.94,107.896,3.87,900.15,6
100,2025,6,695616.62,543.794,9.43,1921.9,13
100,2025,7,1077048.84,1007.237,9.56,3398.46,21
100,2025,8,965205.29,571.562,6.24,2956.22,13
100,2025,9,1086753.79,760.232,8.3,3054.24,21
100,2025,10,1246806.29,1069.719,6.89,5011.63,20
100,2025,11,994770.91,332.471,9.74,1137.55,10
100,2025,12,767591.62,169.661,6.59,830.15,8
101,2024,1,395544.42,348.587,9.39,1197.53,5
101,2024,2,432024.31,325.639,6.16,1823.59,14
101,2024,3,495772.24,428.204,4.9,2816.21,20
101,2024,4,446807.67,397.737,4.55,2912.88,14
101,2024,5,589533.58,517.73,8.01,2086.19,11
101,2024,6,1020570.6,1226.853,8.8,4649.39,20
101,2024,7,814248.39,325.504,8.62,1218.14,5
101,2024,8,955205.58,904.611,8.2,3560.79,14
101,2024,9,932894.79,544.083,9.19,1973.84,14
101,2024,10,854322.29,499.49,5.02,3209.93,16
101,2024,11,670659.72,289.713,3.95,2442.11,16
101,2024,12,985900.72,975.927,9.76,3226.99,13
101,2025,1,869311.18,364.598,8.78,1338.81,16
101,2025,2,763630.25,341.117,4.84,2515.95,17
101,2025,3,703584.4,350.993,6.63,1707.93,7
101,2025,4,1093462.09,1292.984,9.75,4419.27,19
101,2025,5,918726.24,305.063,8.63,1139.83,6
101,2025,6,736794.02,188.914,4.77,1319.0,9
101,2025,7,619465.2,201.197,5.22,1243.09,8
101,2025,8,706299.57,709.585,9.55,2396.5,19
101,2025,9,513831.33,162.874,4.97,1093.02,9
101,2025,10,628804.14,631.682,6.02,3384.23,14
101,2025,11,601042.14,469.431,9.1,1718.94,17
101,2025,12,602082.98,318.696,3.58,2871.56,21
102,2024,1,447626.79,219.829,4.35,1628.52,8
102,2024,2,811157.55,978.984,8.12,4156.18,16
102,2024,3,697572.82,311.239,4.66,2153.94,12
102,2024,4,645598.98,343.377,3.36,3403.37,15
102,2024,5,703723.36,532.573,3.66,4692.73,20
102,2024,6,700491.78,357.844,4.21,2833.86,12
102,2024,7,666387.4,461.493,5.7,2612.18,18
102,2024,8,661116.41,440.387,7.56,1878.14,12
102,2024,9,830754.63,773.066,7.68,3354.4,21
102,2024,10,689897.15,243.559,3.54,2219.21,11
102,2024,11,463311.77,90.62,3.59,840.78,7
102,2024,12,400444.6,190.691,4.27,1439.72,11
102,2025,1,532942.25,544.828,9.34,1880.88,8
102,2025,2,566400.03,392.414,5.05,2776.77,20
102,2025,3,606918.75,413.221,3.86,3449.63,17
102,2025,4,537541.58,170.569,3.98,1430.25,7
102,2025,5,473297.55,198.643,3.25,1973.08,17
102,2025,6,428114.96,280.594,4.86,1925.55,17
102,2025,7,642889.7,675.119,8.79,2476.61,10
102,2025,8,720155.3,539.875,8.09,2151.54,9
102,2025,9,791351.99,654.004,9.7,2248.26,10
102,2025,10,883288.31,652.598,7.91,2661.71,17
102,2025,11,668411.46,146.377,7.33,665.31,8
102,2025,12,620157.62,360.101,9.58,1212.5,8
103,2024,1,534647.89,616.92,7.15,2785.2,14
103,2024,2,427403.83,60.964,4.22,498.01,6
103,2024,3,490705.45,483.73,7.68,2032.49,20
103,2024,4,485778.38,365.459,6.56,1857.34,17
103,2024,5,901947.67,1046.09,8.42,4009.19,21
103,2024,6,637283.86,82.63,3.64,756.49,7
103,2024,7,628473.38,454.935,5.6,2620.37,12
103,2024,8,518549.25,246.726,3.68,2165.32,13
103,2024,9,685719.31,944.45,8.23,3825.44,19
103,2024,10,685221.46,415.501,8.78,1526.53,17
103,2024,11,929379.71,1061.392,8.18,4325.68,20
103,2024,12,699228.62,227.765,6.5,1129.68,12
103,2025,1,545447.3,171.236,6.43,858.44,7
103,2025,2,552219.79,464.246,8.46,1959.02,12
103,2025,3,519630.06,203.507,4.61,1425.45,16
103,2025,4,538569.28,347.015,6.92,1670.48,13
103,2025,5,370376.77,55.905,3.96,455.78,5
103,2025,6,304843.04,103.232,4.3,800.46,9
103,2025,7,237939.79,87.039,3.44,816.75,7
103,2025,8,371125.23,391.584,5.85,2158.48,21
103,2025,9,349863.45,162.765,3.54,1532.75,9
103,2025,10,794267.55,1120.286,9.52,3795.73,15
103,2025,11,670978.47,180.34,4.14,1450.31,10
103,2025,12,1021940.84,1112.317,8.1,4427.06,19
104,2024,1,720019.47,698.593,9.71,2319.84,9
104,2024,2,674165.14,334.163,4.82,2391.49,13
104,2024,3,595785.67,268.942,7.1,1221.37,8
104,2024,4,449350.65,108.109,4.56,790.91,8
104,2024,5,381049.11,168.701,5.46,996.73,8
104,2024,6,496225.62,455.9,4.05,3756.22,16
104,2024,7,817119.11,899.763,9.73,2982.15,13
104,2024,8,602519.99,141.279,5.91,771.76,5
104,2024,9,522071.11,228.552,6.55,1162.44,7
104,2024,10,382276.79,166.008,5.28,1013.55,9
104,2024,11,476270.12,411.911,3.4,4037.47,19
104,2024,12,402676.42,214.2,5.93,1165.47,13
104,2025,1,355749.89,111.37,6.63,541.76,5
104,2025,2,385705.85,292.822,8.78,1191.52,12
104,2025,3,469248.99,396.237,9.46,1350.69,7
104,2025,4,588176.31,504.942,8.69,1936.73,10
104,2025,5,629519.07,485.12,3.44,4550.67,18
104,2025,6,519428.28,202.228,7.18,938.96,7
104,2025,7,560355.06,441.284,6.73,2113.75,13
104,2025,8,471161.42,207.303,7.94,841.9,8
104,2025,9,586390.1,653.32,7.92,2750.36,17
104,2025,10,658332.45,556.396,8.87,2023.61,10
104,2025,11,666726.82,512.525,7.01,2437.44,11
104,2025,12,786005.83,733.657,5.91,4002.17,21
105,2024,1,301336.16,70.859,3.53,647.62,6
105,2024,2,479563.13,479.22,8.25,2003.88,8
105,2024,3,871795.25,1121.354,8.05,4492.29,18
105,2024,4,644243.75,194.398,3.54,1830.2,18
105,2024,5,680820.03,532.777,9.21,1866.93,20
105,2024,6,678779.41,393.595,8.93,1468.53,7
105,2024,7,712325.62,410.504,8.29,1598.0,13
105,2024,8,557926.2,195.367,4.87,1292.87,10
105,2024,9,561459.88,414.685,4.79,2884.87,13
105,2024,10,511868.21,347.733,9.72,1153.72,5
105,2024,11,392752.08,172.056,4.56,1257.52,15
105,2024,12,393576.09,275.139,6.45,1376.21,17
105,2025,1,693569.8,898.119,8.14,3558.98,15
105,2025,2,667198.17,474.467,8.3,2041.74,9
105,2025,3,537095.78,178.486,3.38,1704.73,18
105,2025,4,497635.48,301.776,8.59,1171.43,5
105,2025,5,474100.35,300.386,7.89,1227.69,12
105,2025,6,885065.98,1030.681,9.09,3777.75,15
105,2025,7,617941.36,168.124,3.2,1696.27,20
105,2025,8,442029.06,84.148,3.11,872.37,6
105,2025,9,442679.9,414.466,6.64,2080.72,12
105,2025,10,490181.03,417.342,5.11,2633.54,11
105,2025,11,555414.34,397.01,4.9,2701.25,20
105,2025,12,492865.19,292.322,4.86,1940.81,19
106,2024,1,387316.31,396.136,5.83,2190.62,12
106,2024,2,344144.14,178.497,9.29,662.59,8
106,2024,3,459142.61,391.511,7.22,1750.16,8
106,2024,4,431266.97,374.305,8.09,1542.06,17
106,2024,5,492093.04,376.537,8.53,1424.14,13
106,2024,6,486225.98,207.909,6.0,1155.99,13
106,2024,7,584625.14,563.811,5.43,3349.16,18
106,2024,8,591499.69,465.566,9.02,1664.84,16
106,2024,9,661796.15,418.766,4.43,3152.01,20
106,2024,10,867578.71,828.237,8.94,2987.82,16
106,2024,11,704928.97,233.36,6.02,1291.32,12
106,2024,12,547454.05,283.043,7.15,1276.6,8
106,2025,1,841001.07,1103.797,8.64,4119.98,17
106,2025,2,672557.68,255.837,7.65,1194.28,10
106,2025,3,716852.25,517.592,5.68,2939.91,21
106,2025,4,692384.82,506.498,4.52,3735.65,17
106,2025,5,815336.32,636.747,9.31,2206.9,18
106,2025,6,691108.2,263.649,5.66,1551.43,12
106,2025,7,656809.24,505.678,3.89,4190.22,18
106,2025,8,475060.8,78.788,3.71,685.43,6
106,2025,9,394168.98,154.831,3.55,1452.13,18
106,2025,10,430687.85,368.317,9.0,1319.76,6
106,2025,11,404033.53,184.553,4.67,1316.05,10
106,2025,12,404944.96,283.353,7.72,1184.41,7
107,2024,1,562580.12,689.655,7.7,2890.16,21
107,2024,2,523873.65,294.327,3.99,2543.53,21
107,2024,3,575010.59,423.101,9.38,1454.39,7
107,2024,4,530589.4,295.508,5.84,1687.9,18
107,2024,5,491702.25,249.849,5.45,1479.44,8
107,2024,6,435086.67,250.456,6.69,1247.58,8
107,2024,7,592573.58,560.142,5.34,3382.23,18
107,2024,8,656820.29,539.702,8.4,2071.53,8
107,2024,9,898815.4,907.477,7.59,3986.53,19
107,2024,10,790657.63,424.975,7.69,1783.46,11
107,2024,11,550691.69,140.173,3.04,1538.6,7
107,2024,12,687503.51,660.296,6.55,3252.22,13
107,2025,1,1255899.01,1497.182,9.74,4960.4,21
107,2025,2,936545.02,189.941,4.88,1389.87,12
107,2025,3,866925.25,467.728,4.4,3429.29,16
107,2025,4,839786.99,452.92,8.12,1858.23,8
107,2025,5,748774.08,394.304,8.47,1501.7,10
107,2025,6,686169.08,327.478,5.99,1823.1,18
107,2025,7,687124.65,446.407,7.3,1973.01,10
107,2025,8,691043.23,474.189,8.9,1718.93,12
107,2025,9,714543.4,654.465,9.88,2207.16,12
107,2025,10,664083.96,506.958,5.15,3173.17,17
107,2025,11,807585.87,776.136,7.9,3274.32,16
107,2025,12,739859.48,536.426,9.75,1774.67,12
108,2024,1,851940.16,866.044,7.06,3959.63,19
108,2024,2,698164.17,248.63,5.89,1455.1,11
108,2024,3,627341.97,245.037,8.32,950.6,7
108,2024,4,585389.84,280.937,6.97,1343.36,7
108,2024,5,535033.47,247.526,5.1,1566.13,11
108,2024,6,514719.17,362.865,3.48,3470.79,21
108,2024,7,658194.32,621.559,8.28,2420.94,13
108,2024,8,512312.94,180.091,6.55,887.24,6
108,2024,9,399250.2,99.329,3.01,1099.63,13
108,2024,10,392568.39,206.05,3.31,2005.99,8
108,2024,11,278260.66,89.404,3.06,974.86,5
108,2024,12,430808.7,469.348,4.32,3505.86,16
108,2025,1,618907.66,558.624,7.68,2345.08,21
108,2025,2,540907.98,263.647,4.17,2260.25,16
108,2025,3,944521.97,1047.308,8.18,4129.77,20
